State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Alabama,"Maternal and Perinatal Health","Child Core Set","Live Births Weighing Less Than 2,500 Grams",LBW-CH,"Lower rates are better for this measure","Percentage of Live Births that Weighed Less Than 2,500 Grams",2021,"Medicaid only",Administrative,12.4,52,10.0,11.0,8.9,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Low-Risk Cesarean Delivery",LRCD-CH,"Lower rates are better for this measure","Percentage of Nulliparous, Term, Singleton, in a Cephalic Presentation Births Delivered by Cesarean",2021,"Medicaid only",Administrative,28.3,52,24.5,26.3,21.7,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Prenatal and Postpartum Care: Timeliness of Prenatal Care",PPC-CH,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester, on or before the enrollment start date, or within 42 Days of Enrollment in Medicaid or CHIP",2021,"Medicaid only",Administrative,55.9,45,81.9,75.4,86.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Medicaid rate includes FFS and PCCM populations. State reported that the rate excludes the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population."" Administrative data sources are claims/encounters and vital records. Rate was audited or validated. ""Alabama Medicaid analysis has shown using 'CMS provided values sets only' did not accurately provide the number of deliveries that happened in the state. Therefore, the agency utilizes hospital claims data, case management data and maternity claims data in addition to the CMS provided value set for the measure. Further, the state we uses Vital Statistics Birth Certificate data as a validation tool and have found that this methodology is highly effective.",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Prenatal and Postpartum Care: Timeliness of Prenatal Care",PPC-CH,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester, on or before the enrollment start date, or within 42 Days of Enrollment in Medicaid or CHIP",2021,"CHIP only",Administrative,89.1,45,81.9,75.4,86.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","CHIP rate includes FFS population. Administrative data source is vital records. The state described the ""other"" data sources used to calculate the measure as the following: ""Each observation was selected from Separate CHIP claims data and verified via vital records.""",No
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 11",2021,"Medicaid only",Administrative,51.1,47,51.1,46.1,59.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population."" This measure is included in our Alabama Coordinated Healthcare Networks (ACHN) quality incentive payment structure, and has received particular attention by the ACHN Networks to whom these financial incentive payments are made. This substantial rate increase from previous years is largely due to the increased effort on the part of the ACHN Network Entities.",Yes
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 12 to 17",2021,"Medicaid only",Administrative,44.8,47,45.3,38.6,53.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population."" This measure is included in our Alabama Coordinated Healthcare Networks (ACHN) quality incentive payment structure, and has received particular attention by the ACHN Networks to whom these financial incentive payments are made. This substantial rate increase from previous years is largely due to the increased effort on the part of the ACHN Network Entities.",Yes
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 18 to 21",2021,"Medicaid only",Administrative,21.6,47,23.9,18.5,31.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population."" This measure is included in our Alabama Coordinated Healthcare Networks (ACHN) quality incentive payment structure, and has received particular attention by the ACHN Networks to whom these financial incentive payments are made. This substantial rate increase from previous years is largely due to the increased effort on the part of the ACHN Network Entities.",Yes
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 21",2021,"Medicaid only",Administrative,46.0,49,45.5,39.5,53.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population."" This measure is included in our Alabama Coordinated Healthcare Networks (ACHN) quality incentive payment structure, and has received particular attention by the ACHN Networks to whom these financial incentive payments are made. This substantial rate increase from previous years is largely due to the increased effort on the part of the ACHN Network Entities.",Yes
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 11",2021,"CHIP only",Administrative,53.1,47,51.1,46.1,59.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP claims data.""",No
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 12 to 17",2021,"CHIP only",Administrative,41.9,47,45.3,38.6,53.8,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP claims data.""",No
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 18 to 21",2021,"CHIP only",Administrative,31.9,47,23.9,18.5,31.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP claims data.""",No
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 21",2021,"CHIP only",Administrative,47.5,49,45.5,39.5,53.5,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP claims data.""",No
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Childhood Immunization Status: Age 2",CIS-CH,"Higher rates are better for this measure","Percentage who had a Measles, Mumps, and Rubella (MMR) Vaccination by their Second Birthday",2021,"Medicaid only",Administrative,90.5,45,86.6,84.5,89.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2021 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population."" Administrative data sources are claims/encounters and state immunization registry. Rates were audited or validated.",Yes
