State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Arizona,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days of the ED Visit: Ages 18 to 64 ",2020,"Medicaid & Dual Eligibles",Administrative,46.0,40,39.6,30.5,49.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Follow-Up After Emergency Department Visit for Mental Illness: Age 18 and Older",FUM-AD,"Higher rates are better for this measure","Percentage of Emergency Department (ED) Visits for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days of the ED Visit: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,59.3,40,52.1,46.6,63.1,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure","Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 7 Days after Discharge: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,51.8,48,33.1,24.1,44.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates include services provided by additional provider types, including federally qualified health centers, regional health centers, integrated care clinics, and behavioral health outpatient clinics. Rates are provisional. State conducted an internal audit of the data.",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Follow-Up After Hospitalization for Mental Illness: Age 18 and Older",FUH-AD,"Higher rates are better for this measure"," Percentage of Hospitalizations for Mental Illness or Intentional Self-Harm with a Follow-Up Visit Within 30 Days after Discharge: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,70.1,48,54.7,40.5,65.6,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates include services provided by additional provider types, including federally qualified health centers, regional health centers, integrated care clinics, and behavioral health outpatient clinics. Rates are provisional. State conducted an internal audit of the data.",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,41.1,39,40.8,36.8,43.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,11.0,39,12.5,8.0,15.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,61.9,39,54.9,46.1,63.7,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Opioid Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,30.1,39,30.1,17.0,39.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,41.8,39,40.5,37.6,44.0,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,11.4,39,12.5,9.3,15.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated Alcohol or Other Drug Treatment within 14 Days of the Diagnosis: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,45.5,40,42.7,39.3,48.2,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Initiation and Engagement of Alcohol and Other Drug Abuse or Dependence Treatment: Age 18 and Older",IET-AD,"Higher rates are better for this measure","Percentage with a New Episode of Alcohol or Other Drug Abuse or Dependence who Initiated and Engaged in Alcohol or Other Drug Treatment within 34 Days of the Initiation Visit: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,16.3,40,16.0,11.7,19.5,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Behavioral Health Care","Adult Core Set","Use of Opioids at High Dosage in Persons Without Cancer: Age 18 and Older",OHD-AD,"Lower rates are better for this measure","Percentage Without Cancer who Received Prescriptions for Opioids with an Average Daily Dosage Greater than or Equal to 90 Morphine Milligram Equivalents Over 90 Consecutive Days or More: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,11.2,28,6.5,9.6,3.9,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (14 MCOs), representing 79 percent of the population. Rate excludes FFS population, representing 21 percent of the population. Rate is provisional. State conducted an internal audit of the data.",Yes
Arizona,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 50",2020,"Medicaid & Dual Eligibles",Administrative,51.7,42,53.7,49.6,55.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 51 to 64",2020,"Medicaid & Dual Eligibles",Administrative,55.6,42,54.6,50.7,57.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Care of Acute and Chronic Conditions","Adult Core Set","Asthma Medication Ratio: Ages 19 to 64",AMR-AD,"Higher rates are better for this measure","Percentage with Persistent Asthma who had a Ratio of Controller Medications to Total Asthma Medications of 0.50 or Greater: Ages 19 to 64",2020,"Medicaid & Dual Eligibles",Administrative,52.9,42,53.7,50.9,56.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Care of Acute and Chronic Conditions","Adult Core Set","Plan All-Cause Readmissions: Ages 18 to 64",PCR-AD,"Lower rates are better for this measure","Ratio of Observed All-Cause Readmissions to Expected Readmissions: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,1.0588,37,1.0363,1.1449,0.9117,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rates include managed care population (14 MCOs), representing 79 percent of the population. Rates exclude FFS population, representing 21 percent of the population. Rates are provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 01: Diabetes Short-Term Complications Admission Rate: Age 18 and Older",PQI01-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Diabetes Short-Term Complications per 100,000 Beneficiary Months: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,15.5,36,20.1,26.7,15.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (14 MCOs), representing 79 percent of the population. Rate excludes FFS population, representing 21 percent of the population. Rate is provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 05: Chronic Obstructive Pulmonary Disease (COPD) or Asthma in Older Adults Admission Rate: Age 40 and Older",PQI05-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Chronic Obstructive Pulmonary Disease (COPD) or Asthma per 100,000 Beneficiary Months: Ages 40 to 64",2020,"Medicaid & Dual Eligibles",Administrative,41.3,31,56.4,85.2,41.3,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (14 MCOs), representing 79 percent of the population. Rate excludes FFS population, representing 21 percent of the population. Rate is provisional. State conducted an internal audit of the data. ",Yes
Arizona,"Care of Acute and Chronic Conditions","Adult Core Set","PQI 08: Heart Failure Admission Rate: Age 18 and Older",PQI08-AD,"Lower rates are better for this measure","Inpatient Hospital Admissions for Heart Failure per 100,000 Beneficiary Months: Ages 18 to 64",2020,"Medicaid & Dual Eligibles",Administrative,27.5,31,24.4,34.5,19.4,,"Mathematica analysis of MACPro reports for the FFY 2020 reporting cycle as of June 18, 2021.","Rate includes managed care population (14 MCOs), representing 79 percent of the population. Rate excludes FFS population, representing 21 percent of the population. Rate is provisional. State conducted an internal audit of the data. ",Yes
