State,Domain,"Reporting Program","Measure Name","Measure Abbreviation","Measure Type","Rate Definition",FFY,Population,Methodology,"State Rate","Number of States Reporting",Median,"Bottom Quartile","Top Quartile",Notes,Source,"State-Specific Comments","Rate Used in Calculating State Mean and Median"
Alabama,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2022,"Medicaid only",Administrative,44.8,40,39.4,34.1,44.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population.""",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 15 to 20",2022,"Medicaid only",Administrative,1.7,30,3.1,1.6,4.9,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population.""",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2022,"Medicaid only",Administrative,11.7,40,15.3,12.1,18.0,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population.""",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 3 Days of Delivery: Ages 15 to 20",2022,"CHIP only",Administrative,DS,34,5.7,3.8,8.5,"DS = Data suppressed because data cannot be displayed per the Centers for Medicare & Medicaid Services' cell-size suppression policy, which prohibits the direct reporting of data for beneficiary and record counts of 1 to 10 and values from which users can derive values of 1 to 10.","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP Claims Data."" State reported the following deviation: ""The measure allows for a Family Planning Only Services benefit to be included in the continuous enrollment criteria. We cannot identify this benefit, so it has been excluded.""",No
Alabama,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Most Effective or Moderately Effective Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2022,"CHIP only",Administrative,46.9,40,39.4,34.1,44.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP Claims Data."" State reported the following deviation: ""The measure allows for a Family Planning Only Services benefit to be included in the continuous enrollment criteria. We cannot identify this benefit, so it has been excluded.""",No
Alabama,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 3 Days of Delivery: Ages 15 to 20",2022,"CHIP only",Administrative,DS,30,3.1,1.6,4.9,"DS = Data suppressed because data cannot be displayed per the Centers for Medicare & Medicaid Services' cell-size suppression policy, which prohibits the direct reporting of data for beneficiary and record counts of 1 to 10 and values from which users can derive values of 1 to 10.","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP Claims Data."" State reported the following deviation: ""The measure allows for a Family Planning Only Services benefit to be included in the continuous enrollment criteria. We cannot identify this benefit, so it has been excluded.""",No
Alabama,"Maternal and Perinatal Health","Child Core Set","Contraceptive Care: Postpartum Women Ages 15 to 20",CCP-CH,"Higher rates are better for this measure","Percentage of Postpartum Women Provided a Long-Acting Reversible Method of Contraception Within 60 Days of Delivery: Ages 15 to 20",2022,"CHIP only",Administrative,DS,40,15.3,12.1,18.0,"DS = Data suppressed because data cannot be displayed per the Centers for Medicare & Medicaid Services' cell-size suppression policy, which prohibits the direct reporting of data for beneficiary and record counts of 1 to 10 and values from which users can derive values of 1 to 10.","Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","CHIP rates include FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP Claims Data."" State reported the following deviation: ""The measure allows for a Family Planning Only Services benefit to be included in the continuous enrollment criteria. We cannot identify this benefit, so it has been excluded.""",No
Alabama,"Maternal and Perinatal Health","Child Core Set","Live Births Weighing Less Than 2,500 Grams",LBW-CH,"Lower rates are better for this measure","Percentage of Live Births that Weighed Less Than 2,500 Grams",2022,"Medicaid only",Administrative,12.0,52,10.1,11.1,9.2,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Low-Risk Cesarean Delivery",LRCD-CH,"Lower rates are better for this measure","Percentage of Nulliparous, Term, Singleton, in a Cephalic Presentation Births Delivered by Cesarean",2022,"Medicaid only",Administrative,27.2,52,24.7,26.9,22.5,,"Mathematica analysis of the Centers for Disease Control and Prevention Wide-ranging Online Data for Epidemiologic Research (CDC WONDER) data as of February 2, 2023.","CMS calculated rate using CDC WONDER data.",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Prenatal and Postpartum Care: Timeliness of Prenatal Care",PPC-CH,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester, on or before the enrollment start date, or within 42 Days of Enrollment in Medicaid or CHIP",2022,"Medicaid only",Administrative,71.1,47,81.5,75.2,87.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Medicaid rate includes FFS and PCCM populations. State reported that the rate excludes the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population."" Rate was audited or validated. This measure is included in our Alabama Coordinated Healthcare Networks (ACHN) quality incentive payment structure, and has received particular attention by the ACHN Networks to whom these financial incentive payments are made. This substantial rate increase compared to previous years is largely due to the increased effort on the part of the ACHN Network Entities.",Yes
Alabama,"Maternal and Perinatal Health","Child Core Set","Prenatal and Postpartum Care: Timeliness of Prenatal Care",PPC-CH,"Higher rates are better for this measure","Percentage of Women Delivering a Live Birth with a Prenatal Care Visit in the First Trimester, on or before the enrollment start date, or within 42 Days of Enrollment in Medicaid or CHIP",2022,"CHIP only",Administrative,68.5,47,81.5,75.2,87.2,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","CHIP rate includes FFS population. The state described the ""other"" data sources used to calculate the measure as the following: ""Separate CHIP claims data."" The rates for ALL Kids PPC are always lower than our final rates for other lines of business because we do not perform medical record review (hybrid) for any ALL Kids measures.",No
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 3 to 11",2022,"Medicaid only",Administrative,53.9,49,54.2,49.8,60.7,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population.""",Yes
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 12 to 17",2022,"Medicaid only",Administrative,47.9,49,49.0,43.4,55.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population.""",Yes
Alabama,"Primary Care Access and Preventive Care","Child Core Set","Child and Adolescent Well-Care Visits: Ages 3 to 21",WCV-CH,"Higher rates are better for this measure","Percentage with at Least 1 Well-Care Visit with a Primary Care Practitioner or Obstetrician/Gynecologist: Ages 18 to 21",2022,"Medicaid only",Administrative,18.9,49,22.5,19.9,30.4,,"Mathematica analysis of the Quality Measure Reporting (QMR) system reports for the FFY 2022 reporting cycle as of June 1, 2023.","Medicaid rates include FFS and PCCM populations. State reported that rates exclude the following populations: ""Since Medicare claims are unavailable, Alabama Medicaid Agency recipients who are dually enrolled in Medicaid and Medicare are excluded from the eligible population.""",Yes
